Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   4644, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3492, rd_minus:   3900, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1256 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3662, rd_minus:   2096, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1257 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2362, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1258 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    126, rd_minus:    144, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1259 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2258, rd_minus:   3660, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1260 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    540, rd_minus:    208, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1261 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5600, rd_minus:   5900, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1262 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    848, rd_minus:    992, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1263 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1480, rd_minus:   1268, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1264 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2406, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1265 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3500, rd_minus:   2748, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1266 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    534, rd_minus:    588, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1267 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4108, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1268 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3912, rd_minus:   5582, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1269 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2800, rd_minus:   3544, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1270 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4228, rd_minus:   4202, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1271 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6916, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1272 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    292, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1273 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4604, rd_minus:   5094, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1274 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    326, rd_minus:    320, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1275 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    160, rd_minus:    118, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1276 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    452, rd_minus:    390, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1277 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    100, rd_minus:    130, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1278 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9192, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1279 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     76, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1280 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3228, rd_minus:   2856, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1281 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2400, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1282 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4852, rd_minus:   3860, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1283 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4408, rd_minus:   4636, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1284 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    236, rd_minus:    234, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1285 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    368, rd_minus:    376, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1286 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6664, rd_minus:   5818, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1287 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3516, rd_minus:   5140, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1288 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    236, rd_minus:    302, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1289 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17428, rd_minus:   7116, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1290 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1380, rd_minus:   1448, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1291 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3984, rd_minus:   3744, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1292 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1470, rd_minus:   1652, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1293 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2236, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1294 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2260, rd_minus:   3410, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1295 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    848, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1296 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    284, rd_minus:    172, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1297 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1350, rd_minus:   1392, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1298 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1528, rd_minus:   1488, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1299 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    160, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1300 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4514, rd_minus:   4412, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1301 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2472, rd_minus:   2726, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1302 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1280, rd_minus:   1290, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1303 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1332, rd_minus:   1416, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1304 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2936, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1305 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1624, rd_minus:   1200, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1306 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1180, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1307 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1950, rd_minus:   2736, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1308 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5818, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1309 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5616, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1310 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2748, rd_minus:   1328, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1311 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3788, rd_minus:   5468, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1312 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    150, rd_minus:    146, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1313 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    424, rd_minus:    444, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1314 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    708, rd_minus:    520, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1315 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7556, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1316 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6548, rd_minus:   6392, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1317 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3656, rd_minus:   3628, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1318 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8166, rd_minus:   8244, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1319 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4174, rd_minus:   4032, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1320 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10676, rd_minus:  10128, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1321 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1034, rd_minus:   1138, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1322 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    748, rd_minus:    562, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1323 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10904, rd_minus:  10380, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1324 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8024, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1325 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8534, rd_minus:   7072, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1326 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3920, rd_minus:   4608, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1327 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7640, rd_minus:   8260, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1328 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4676, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1329 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2040, rd_minus:   2156, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1330 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2676, rd_minus:   2802, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1331 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2080, rd_minus:   2188, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1332 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4512, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1333 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1110, rd_minus:   1172, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1334 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2022, rd_minus:   1526, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1335 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6836, rd_minus:   4630, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1336 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    528, rd_minus:    484, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1337 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6772, rd_minus:   6102, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1338 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4144, rd_minus:   5138, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1339 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8088, rd_minus:   7772, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1340 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2384, rd_minus:   3084, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1341 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1568, rd_minus:   1522, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1342 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4612, rd_minus:   3742, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1343 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5504, rd_minus:   2604, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1344 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2616, rd_minus:   2432, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1345 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4552, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1346 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4820, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1347 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9052, rd_minus:  10668, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1348 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4740, rd_minus:   4836, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1349 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1410, rd_minus:   1580, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1350 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4516, rd_minus:   4800, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1351 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1804, rd_minus:   1964, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1352 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1492, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1353 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6432, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1354 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4148, rd_minus:   3772, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1355 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    394, rd_minus:    402, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1356 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8244, rd_minus:   7580, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1357 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3232, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1358 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4960, rd_minus:   6296, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1359 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8564, rd_minus:   9598, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1360 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2320, rd_minus:   2746, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1361 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7438, rd_minus:   9484, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1362 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2864, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1363 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    212, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1364 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3680, rd_minus:   3570, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1365 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2232, rd_minus:   3612, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1366 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5158, rd_minus:   5932, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1367 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5256, rd_minus:   4344, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1368 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2760, rd_minus:   3492, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1369 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1820, rd_minus:   3232, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1370 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1632, rd_minus:   2574, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1371 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2648, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1372 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4084, rd_minus:   3968, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1373 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    212, rd_minus:    194, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1374 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    466, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1375 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    544, rd_minus:    396, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1376 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2140, rd_minus:   2932, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1377 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2680, rd_minus:   1804, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1378 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    362, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1379 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5946, rd_minus:   4452, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1380 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    190, rd_minus:    198, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1381 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2068, rd_minus:   2844, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1382 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8784, rd_minus:   7684, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1383 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2504, rd_minus:   2514, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1384 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3320, rd_minus:   3694, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1385 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1880, rd_minus:   2332, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1386 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5866, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1387 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    126, rd_minus:    128, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1388 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3102, rd_minus:   2988, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1389 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2996, rd_minus:   2956, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1390 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6580, rd_minus:   5810, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1391 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11146, rd_minus:  11374, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1392 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4336, rd_minus:   3178, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1393 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1376, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1394 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16122, rd_minus:  15758, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1395 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2568, rd_minus:   2616, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1396 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    162, rd_minus:    124, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1397 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4370, rd_minus:   2364, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1398 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    576, rd_minus:    616, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1399 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4192, rd_minus:   4204, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1400 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    108, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1401 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2158, rd_minus:   3318, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1402 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    122, rd_minus:    178, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1403 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  21966, rd_minus:  15342, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1404 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9146, rd_minus:   9464, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1405 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2744, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1406 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10628, rd_minus:   6504, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1407 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4884, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1408 / 2072, payload_bits 2048, end_bits 24
