Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   8608, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9854, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1338 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5256, rd_minus:   6504, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1339 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3904, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1340 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6764, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1341 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4432, rd_minus:   4680, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1342 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6660, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1343 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2040, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1344 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4396, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1345 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6412, rd_minus:   6750, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1346 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    468, rd_minus:    708, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1347 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    708, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1348 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5804, rd_minus:   6818, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1349 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5714, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1350 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8524, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1351 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1612, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1352 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7670, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1353 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5940, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1354 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18278, rd_minus:  15110, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1355 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7220, rd_minus:   7652, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1356 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15244, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1357 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13104, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1358 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8196, rd_minus:   8186, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1359 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2790, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1360 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14580, rd_minus:  14144, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1361 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5416, rd_minus:   5366, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1362 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6868, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1363 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7240, rd_minus:   5116, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1364 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9460, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1365 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6046, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1366 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6726, rd_minus:   7882, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1367 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3634, rd_minus:   3942, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1368 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5952, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1369 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13498, rd_minus:  15520, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1370 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3752, rd_minus:   3402, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1371 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15564, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1372 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7446, rd_minus:   7894, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1373 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3200, rd_minus:   3244, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1374 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2028, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1375 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8616, rd_minus:   8954, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1376 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6704, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1377 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2266, rd_minus:   2196, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1378 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2386, rd_minus:   2448, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1379 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4888, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1380 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6886, rd_minus:   6786, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1381 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15878, rd_minus:  16348, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1382 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  10972, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1383 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17834, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1384 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1554, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1385 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    782, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1386 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7572, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1387 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3120, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1388 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9388, rd_minus:   6666, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1389 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5300, rd_minus:   3980, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1390 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  20310, rd_minus:  18114, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1391 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5026, rd_minus:   5374, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1392 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5352, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1393 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5060, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1394 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8334, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1395 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5466, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1396 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3288, rd_minus:   3344, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1397 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3930, rd_minus:   3736, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1398 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7884, rd_minus:   8046, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1399 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6572, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1400 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4068, rd_minus:   3968, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1401 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7752, rd_minus:   7212, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1402 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3892, rd_minus:   3940, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1403 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6308, rd_minus:   6028, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1404 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16864, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1405 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15242, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1406 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2480, rd_minus:   2506, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1407 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4996, rd_minus:   4426, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1408 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3408, rd_minus:   3268, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1409 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13436, rd_minus:  13432, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1410 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7748, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1411 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3476, rd_minus:   3368, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1412 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3548, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1413 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10268, rd_minus:  10228, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1414 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4686, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1415 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6372, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1416 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4662, rd_minus:   2882, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1417 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1996, rd_minus:   2400, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1418 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10124, rd_minus:   5598, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1419 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2244, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1420 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1994, rd_minus:   1736, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1421 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8178, rd_minus:   8548, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1422 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  10338, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1423 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3708, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1424 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13354, rd_minus:  13260, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1425 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1718, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1426 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1168, rd_minus:   1516, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1427 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1924, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1428 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5130, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1429 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6364, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1430 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2960, rd_minus:   3468, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1431 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8794, rd_minus:   6506, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1432 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4588, rd_minus:   3502, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1433 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2676, rd_minus:   2698, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1434 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  11346, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1435 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3958, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1436 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  13536, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1437 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2964, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1438 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3106, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1439 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1864, rd_minus:   1916, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1440 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1924, rd_minus:   2670, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1441 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8252, rd_minus:   8830, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1442 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3616, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1443 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5950, rd_minus:   2870, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1444 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4202, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1445 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4998, rd_minus:   4544, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1446 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1690, rd_minus:   1514, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1447 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5802, rd_minus:   8302, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1448 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3626, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1449 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8420, rd_minus:   8662, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1450 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6814, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1451 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    408, rd_minus:    362, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1452 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3808, rd_minus:   4846, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1453 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2876, rd_minus:   1936, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1454 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  34116, rd_minus:  31406, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1455 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4028, rd_minus:   3212, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1456 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6036, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1457 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3392, rd_minus:   3626, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1458 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6790, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1459 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3692, rd_minus:   5500, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1460 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3992, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1461 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8694, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1462 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9100, rd_minus:   9716, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1463 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6530, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1464 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5908, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1465 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11048, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1466 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4868, rd_minus:   5408, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1467 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10472, rd_minus:  15122, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1468 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    156, rd_minus:    140, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1469 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    158, rd_minus:    166, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1470 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2958, rd_minus:   2966, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1471 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7214, rd_minus:   6970, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1472 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4374, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1473 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5758, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1474 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7194, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1475 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10148, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1476 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11820, rd_minus:  11114, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1477 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6664, rd_minus:   7034, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1478 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7884, rd_minus:   5948, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1479 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5992, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1480 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3796, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1481 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9152, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1482 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7914, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1483 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7590, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1484 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6310, rd_minus:   6420, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1485 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2816, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1486 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    256, rd_minus:    242, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1487 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3350, rd_minus:   3394, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1488 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3576, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1489 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2868, rd_minus:   2984, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1490 / 2072, payload_bits 2048, end_bits 24
