Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:  10442, rd_minus:   6220, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5344, rd_minus:  14268, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3190 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10894, rd_minus:   5332, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3191 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2596, rd_minus:   3192, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3192 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    906, rd_minus:    506, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3193 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    300, rd_minus:    490, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3194 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  16832, rd_minus:  14672, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3195 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8560, rd_minus:   8746, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3196 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5800, rd_minus:   6164, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3197 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    792, rd_minus:    754, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3198 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7214, rd_minus:   7656, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3199 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5624, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3200 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3432, rd_minus:   2568, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3201 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1184, rd_minus:   1660, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3202 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1374, rd_minus:   2062, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3203 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  12542, rd_minus:  12720, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3204 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2932, rd_minus:   2992, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3205 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9364, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3206 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6398, rd_minus:   4352, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3207 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1232, rd_minus:   1244, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3208 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2004, rd_minus:   2016, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3209 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2002, rd_minus:   2908, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3210 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    226, rd_minus:    366, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3211 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    200, rd_minus:    132, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3212 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6522, rd_minus:   3746, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3213 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    710, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3214 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2742, rd_minus:   2440, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3215 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2968, rd_minus:   3028, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3216 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2120, rd_minus:   1952, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3217 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4352, rd_minus:   5356, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3218 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1240, rd_minus:   1276, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3219 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1682, rd_minus:   1960, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3220 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4288, rd_minus:   4644, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3221 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  13044, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3222 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6832, rd_minus:   8944, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3223 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3520, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3224 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8606, rd_minus:   8368, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3225 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7866, rd_minus:   8152, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3226 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3586, rd_minus:   3734, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3227 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8152, rd_minus:   8400, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3228 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8192, rd_minus:   9866, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3229 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10916, rd_minus:  12526, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3230 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  18026, rd_minus:  18058, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3231 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2916, rd_minus:   4696, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3232 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  20158, rd_minus:  23650, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3233 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    748, rd_minus:    602, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3234 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2168, rd_minus:   2044, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3235 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  15970, rd_minus:  17410, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3236 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  20762, rd_minus:  22244, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3237 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2988, rd_minus:   3004, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3238 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3374, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3239 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2352, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3240 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3122, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3241 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1800, rd_minus:   1760, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3242 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  11442, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3243 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3148, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3244 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6498, rd_minus:   7544, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3245 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2188, rd_minus:   2032, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3246 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    692, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3247 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4860, rd_minus:   6070, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3248 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3392, rd_minus:   3296, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3249 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10286, rd_minus:   9664, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3250 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    212, rd_minus:    226, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3251 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    432, rd_minus:    458, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3252 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3012, rd_minus:   3462, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3253 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  18894, rd_minus:  18024, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3254 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  11072, rd_minus:   7048, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3255 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1328, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3256 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2568, rd_minus:   3476, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3257 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4752, rd_minus:   4414, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3258 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  15356, rd_minus:  15036, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3259 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2428, rd_minus:   4742, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3260 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8988, rd_minus:  18428, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3261 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3460, rd_minus:   4988, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3262 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1454, rd_minus:   2580, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3263 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2752, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3264 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1466, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3265 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1890, rd_minus:   2354, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3266 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2812, rd_minus:   1840, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3267 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1108, rd_minus:    722, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3268 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1738, rd_minus:   1448, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3269 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2082, rd_minus:   2454, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3270 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1752, rd_minus:   1026, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3271 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    790, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3272 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2408, rd_minus:   1728, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3273 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8708, rd_minus:   3846, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3274 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    588, rd_minus:    350, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3275 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2734, rd_minus:   2660, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3276 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2540, rd_minus:   2388, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3277 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    228, rd_minus:    198, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3278 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2542, rd_minus:   2460, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3279 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  20606, rd_minus:  20514, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3280 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4962, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3281 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8820, rd_minus:   8852, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3282 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9348, rd_minus:   9316, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3283 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4466, rd_minus:   4514, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3284 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  11540, rd_minus:   5626, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3285 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    244, rd_minus:    144, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3286 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    622, rd_minus:    926, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3287 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     78, rd_minus:     66, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3288 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    620, rd_minus:    200, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3289 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    252, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3290 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1154, rd_minus:    598, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3291 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     58, rd_minus:     58, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3292 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6638, rd_minus:   6108, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3293 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1228, rd_minus:    524, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3294 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     54, rd_minus:     54, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3295 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2280, rd_minus:   4558, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3296 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4296, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3297 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3262, rd_minus:   3410, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3298 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1064, rd_minus:   1064, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3299 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    668, rd_minus:   1482, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3300 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  15722, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3301 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     58, rd_minus:     48, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3302 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3176, rd_minus:   3244, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3303 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6106, rd_minus:   9530, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3304 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7720, rd_minus:  12812, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3305 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2664, rd_minus:   5196, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3306 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4888, rd_minus:   5296, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3307 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5768, rd_minus:   5048, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3308 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3328, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3309 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1932, rd_minus:   2024, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3310 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3540, rd_minus:   4028, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3311 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    220, rd_minus:    232, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3312 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7922, rd_minus:   8576, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3313 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4512, rd_minus:   4610, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3314 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4282, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3315 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4610, rd_minus:   4086, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3316 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4960, rd_minus:   5006, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3317 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6430, rd_minus:   7464, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3318 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4188, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3319 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3156, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3320 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1400, rd_minus:   1828, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3321 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2196, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3322 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2752, rd_minus:   2608, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3323 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3044, rd_minus:   2940, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3324 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2840, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3325 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9966, rd_minus:   9446, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3326 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  10168, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3327 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1608, rd_minus:   2114, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3328 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2576, rd_minus:   2516, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3329 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    320, rd_minus:    428, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3330 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    142, rd_minus:    156, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3331 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4076, rd_minus:   4124, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3332 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3832, rd_minus:   4124, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3333 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4282, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3334 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4286, rd_minus:   3924, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3335 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3800, rd_minus:   5284, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3336 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3940, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3337 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1676, rd_minus:   1576, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3338 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10696, rd_minus:  10614, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3339 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  17488, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3340 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    744, rd_minus:    812, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3341 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  13980, rd_minus:  15602, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3342 / 8216, payload_bits 8192, end_bits 24
