Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   8608, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7258, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2638 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    624, rd_minus:    664, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2639 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  31184, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2640 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9386, rd_minus:  10396, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2641 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9214, rd_minus:   8060, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2642 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7892, rd_minus:   7818, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2643 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10276, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2644 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  11320, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2645 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12114, rd_minus:  12122, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2646 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4936, rd_minus:   5268, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2647 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4200, rd_minus:   4942, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2648 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6238, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2649 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  25422, rd_minus:  25464, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2650 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7976, rd_minus:   7448, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2651 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15074, rd_minus:  15588, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2652 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15086, rd_minus:  16502, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2653 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5272, rd_minus:   5464, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2654 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3688, rd_minus:   3724, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2655 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  19990, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2656 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11684, rd_minus:  11666, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2657 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  20326, rd_minus:  20454, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2658 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  39372, rd_minus:  38222, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2659 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  29328, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2660 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  10574, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2661 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9128, rd_minus:   9300, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2662 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  22158, rd_minus:  22192, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2663 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5804, rd_minus:   5680, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2664 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5644, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2665 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9234, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2666 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    214, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2667 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    336, rd_minus:    360, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2668 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    584, rd_minus:    696, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2669 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1484, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2670 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3780, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2671 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10870, rd_minus:  11136, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2672 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1720, rd_minus:   1524, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2673 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    338, rd_minus:    482, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2674 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7778, rd_minus:   7596, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2675 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15862, rd_minus:  17532, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2676 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15034, rd_minus:  14856, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2677 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    394, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2678 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17188, rd_minus:  17488, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2679 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   8184, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2680 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2706, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2681 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7738, rd_minus:   5388, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2682 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7256, rd_minus:   7374, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2683 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7780, rd_minus:   6090, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2684 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17866, rd_minus:  21672, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2685 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11250, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2686 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10306, rd_minus:  10328, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2687 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    796, rd_minus:    866, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2688 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12190, rd_minus:  12140, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2689 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8332, rd_minus:   8508, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2690 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1908, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2691 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6752, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2692 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6176, rd_minus:   5876, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2693 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5142, rd_minus:   6678, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2694 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    698, rd_minus:    440, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2695 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    196, rd_minus:    138, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2696 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5388, rd_minus:   5412, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2697 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6734, rd_minus:   6188, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2698 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7408, rd_minus:   8206, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2699 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  16222, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2700 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1630, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2701 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7636, rd_minus:   8018, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2702 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9302, rd_minus:   9068, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2703 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9328, rd_minus:   9974, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2704 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7816, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2705 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2980, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2706 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6230, rd_minus:   6250, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2707 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2608, rd_minus:   2278, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2708 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    970, rd_minus:    592, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2709 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    352, rd_minus:    378, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2710 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5556, rd_minus:   5664, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2711 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6468, rd_minus:   7116, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2712 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4142, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2713 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    220, rd_minus:    238, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2714 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    586, rd_minus:    732, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2715 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    428, rd_minus:    528, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2716 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    204, rd_minus:    250, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2717 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5224, rd_minus:   4414, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2718 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2448, rd_minus:   3198, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2719 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    254, rd_minus:    258, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2720 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2100, rd_minus:   2212, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2721 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5488, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2722 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3724, rd_minus:   4110, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2723 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6904, rd_minus:   5948, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2724 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    456, rd_minus:    502, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2725 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6916, rd_minus:   7290, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2726 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3134, rd_minus:   4044, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2727 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6170, rd_minus:   5506, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2728 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    376, rd_minus:    562, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2729 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    448, rd_minus:    484, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2730 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    184, rd_minus:    178, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2731 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2944, rd_minus:   3224, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2732 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1202, rd_minus:   1124, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2733 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6630, rd_minus:   3582, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2734 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5346, rd_minus:   4080, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2735 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15974, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2736 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3080, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2737 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    466, rd_minus:    436, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2738 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9052, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2739 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    128, rd_minus:    126, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2740 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4222, rd_minus:   3808, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2741 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    204, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2742 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9744, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2743 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6924, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2744 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8900, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2745 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1324, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2746 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2956, rd_minus:   2992, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2747 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7016, rd_minus:   7602, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2748 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5478, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2749 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5488, rd_minus:   4832, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2750 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6148, rd_minus:  10160, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2751 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    202, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2752 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7442, rd_minus:  12300, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2753 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17002, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2754 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17522, rd_minus:  18816, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2755 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7814, rd_minus:   8986, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2756 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5284, rd_minus:   4508, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2757 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  27236, rd_minus:  30252, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2758 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3836, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2759 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9218, rd_minus:   7834, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2760 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9464, rd_minus:   9860, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2761 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1868, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2762 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13192, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2763 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  29358, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2764 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3150, rd_minus:   3528, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2765 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3912, rd_minus:   3424, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2766 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12782, rd_minus:  12830, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2767 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8922, rd_minus:   8842, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2768 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5060, rd_minus:   4168, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2769 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4492, rd_minus:   4600, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2770 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3332, rd_minus:   3488, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2771 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    142, rd_minus:    132, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2772 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5314, rd_minus:   7366, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2773 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3168, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2774 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6636, rd_minus:   8148, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2775 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3476, rd_minus:   3262, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2776 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    318, rd_minus:    432, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2777 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9240, rd_minus:   9228, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2778 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6060, rd_minus:   5750, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2779 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4830, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2780 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    148, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2781 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  36938, rd_minus:  37256, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2782 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  19872, rd_minus:  21426, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2783 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7842, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2784 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5444, rd_minus:   6174, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2785 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14180, rd_minus:  12890, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2786 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6606, rd_minus:   4224, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2787 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8972, rd_minus:   8984, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2788 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13086, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2789 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    190, rd_minus:    180, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2790 / 4120, payload_bits 4096, end_bits 24
