Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:  10442, rd_minus:   6220, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2522, rd_minus:   2846, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1140 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    910, rd_minus:    422, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1141 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9676, rd_minus:  10362, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1142 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1240, rd_minus:   1154, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1143 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5832, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1144 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1984, rd_minus:   2890, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1145 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8288, rd_minus:   8892, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1146 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3172, rd_minus:   3156, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1147 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    424, rd_minus:    364, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1148 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5040, rd_minus:   5040, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1149 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  30464, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1150 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6332, rd_minus:   5492, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1151 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  17536, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1152 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3268, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1153 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2588, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1154 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6016, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1155 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    190, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1156 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    272, rd_minus:    518, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1157 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2052, rd_minus:   2002, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1158 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3708, rd_minus:   4530, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1159 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    102, rd_minus:    118, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1160 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    116, rd_minus:    114, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1161 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6670, rd_minus:   5748, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1162 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9206, rd_minus:   9756, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1163 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1296, rd_minus:   1192, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1164 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1360, rd_minus:   1416, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1165 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2170, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1166 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    558, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1167 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    152, rd_minus:    260, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1168 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4990, rd_minus:   5346, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1169 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1112, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1170 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4808, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1171 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2846, rd_minus:   3000, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1172 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1770, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1173 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5240, rd_minus:   5258, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1174 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3938, rd_minus:   4476, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1175 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10096, rd_minus:   9398, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1176 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    142, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1177 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4340, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1178 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2580, rd_minus:   2592, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1179 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4762, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1180 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1334, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1181 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2892, rd_minus:   2864, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1182 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2302, rd_minus:   2338, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1183 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12672, rd_minus:  13194, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1184 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3984, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1185 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2602, rd_minus:   2540, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1186 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7292, rd_minus:   3816, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1187 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  21748, rd_minus:  17388, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1188 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  45462, rd_minus:  47778, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1189 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2126, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1190 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7376, rd_minus:   3892, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1191 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    790, rd_minus:    672, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1192 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    130, rd_minus:    130, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1193 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    262, rd_minus:    276, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1194 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    166, rd_minus:    148, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1195 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8656, rd_minus:  14416, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1196 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9206, rd_minus:  10266, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1197 / 2072, payload_bits 2048, end_bits 24
K

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

[HIDE] rd_plus:   4396, rd_minus:   4432, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1198 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1372, rd_minus:   1184, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1199 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2018, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1200 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10122, rd_minus:   9740, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1201 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    546, rd_minus:    956, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1202 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5236, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1203 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1332, rd_minus:   2548, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1204 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    520, rd_minus:    300, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1205 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     44, rd_minus:     44, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1206 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3176, rd_minus:   2714, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1207 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5556, rd_minus:  14296, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1208 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2336, rd_minus:   1994, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1209 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2230, rd_minus:   2078, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1210 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4612, rd_minus:   5370, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1211 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    972, rd_minus:   1732, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1212 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2752, rd_minus:   2752, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1213 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1844, rd_minus:   2062, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1214 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2008, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1215 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2212, rd_minus:   2262, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1216 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2448, rd_minus:   2276, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1217 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     94, rd_minus:    162, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1218 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    196, rd_minus:    288, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1219 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     92, rd_minus:    108, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1220 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    168, rd_minus:    138, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1221 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6982, rd_minus:   9008, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1222 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    446, rd_minus:    240, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1223 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3320, rd_minus:   4014, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1224 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1324, rd_minus:   2380, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1225 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1796, rd_minus:   1832, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1226 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6758, rd_minus:   3510, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1227 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3152, rd_minus:   3736, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1228 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5528, rd_minus:   5980, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1229 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3916, rd_minus:   3232, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1230 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  10674, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1231 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11150, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1232 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    380, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1233 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2532, rd_minus:   2420, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1234 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8628, rd_minus:   8164, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1235 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5622, rd_minus:   5486, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1236 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2700, rd_minus:   2710, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1237 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6254, rd_minus:   6280, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1238 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8306, rd_minus:   9144, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1239 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3582, rd_minus:   3964, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1240 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16974, rd_minus:  16928, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1241 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4496, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1242 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4808, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1243 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18398, rd_minus:  18084, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1244 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2092, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1245 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18434, rd_minus:  16824, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1246 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3304, rd_minus:   3708, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1247 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3688, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1248 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4916, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1249 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3638, rd_minus:   3484, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1250 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2554, rd_minus:   2808, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1251 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  25764, rd_minus:  26868, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1252 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8928, rd_minus:   6592, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1253 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3752, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1254 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    146, rd_minus:    200, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1255 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7300, rd_minus:   8356, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1256 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    700, rd_minus:    700, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1257 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2358, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1258 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1308, rd_minus:   1290, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1259 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3658, rd_minus:   4350, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1260 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    454, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1261 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    180, rd_minus:    192, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1262 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    222, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1263 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     76, rd_minus:     78, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1264 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3182, rd_minus:   2744, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1265 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17390, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1266 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    436, rd_minus:    284, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1267 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4714, rd_minus:   3022, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1268 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6368, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1269 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3974, rd_minus:   5942, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1270 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    546, rd_minus:    568, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1271 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2844, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1272 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1598, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1273 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9892, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1274 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10674, rd_minus:  10064, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1275 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    840, rd_minus:   1148, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1276 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1200, rd_minus:    780, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1277 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1962, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1278 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1844, rd_minus:   1870, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1279 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1032, rd_minus:    758, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1280 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1760, rd_minus:   2058, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1281 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1048, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1282 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8922, rd_minus:   3616, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1283 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    750, rd_minus:    740, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1284 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    138, rd_minus:    158, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1285 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2766, rd_minus:   2658, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1286 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2946, rd_minus:   3014, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1287 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10012, rd_minus:  10002, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1288 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9462, rd_minus:   9458, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1289 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8980, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1290 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10296, rd_minus:   9246, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1291 / 2072, payload_bits 2048, end_bits 24
